,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsReceivableFairValueDisclosure,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedRentCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,CapitalizedComputerSoftwareGross,CapitalLeasedAssetsGross,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,CostOfGoodsAndServicesSold,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerAdvancesCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentFaceAmount,DebtInstrumentUnamortizedDiscount,DeferredFederalIncomeTaxExpenseBenefit,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredRevenueCurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsGrossNoncurrent,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsForeign,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DepositAssets,DepositsAssetsNoncurrent,Depreciation,DepreciationDepletionAndAmortization,DerivativeFairValueOfDerivativeLiability,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,FairValueOfAssetsAcquired,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FinitelivedIntangibleAssetsAcquired1,FurnitureAndFixturesGross,GainLossRelatedToLitigationSettlement,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestIncomeExpenseNet,InterestPaid,InterestPayableCurrent,InventoryNet,InventoryValuationReserves,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityPeriodicPaymentInterest,LinesOfCreditCurrent,LinesOfCreditFairValueDisclosure,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermNotesPayable,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesPayable,NotesPayableCurrent,NotesPayableFairValueDisclosure,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableToBank,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAccruedLiabilitiesCurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,OtherNotesPayable,PaymentsToAcquireNotesReceivable,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireSoftware,PreferredStockDividendRatePercentage,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfMediumTermNotes,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfNotesPayable,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfConvertibleDebt,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfNotesPayable,RepaymentsOfShortTermDebt,ResearchAndDevelopmentArrangementContractToPerformForOthersCompensationEarned,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,SalesRevenueNet,SellingAndMarketingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockDividend,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,SubsidiaryOrEquityMethodInvesteeCumulativePercentageOwnershipAfterAllTransactions,TaxCreditCarryforwardAmount,TaxCreditCarryforwardDeferredTaxAsset,TemporaryEquityCarryingAmountAttributableToParent,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,WeightedAverageNumberOfSharesOutstandingBasic,y
0,47094,94676.0,94676.0,116240.0,23733.0,139853.0,139853.0,9257.0,40448.0,17596.0,391553.0,11170697.0,15469.0,9329.0,6667.0,0.0,850534.0,804198.0,5200000.0,20000000.0,5240175.0,359417.0,0.0,0.0,0.0,178107.0,21682.0,49537.0,58007.0,56570.0,13993.0,10939.0,78627.0,0.0,165848.0,524512.0,283327.0,0.5,500000.0,0.0,0.008,125000000.0,9790760.0,6572475.0,52577.0,0.0,0.0,0.0,494284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,153333.0,-148161.0,-168421.0,12164.0,-20260.0,28181.0,2390840.0,783752.0,934235.0,145162.0,0.0,0.0,759165.0,4833000.0,2992000.0,105676.0,2475.0,126278.0,115889.0,72892.0,17938.0,952173.0,783752.0,20695.0,20695.0,4134.0,1102.0,150707.0,881993.0,0.0,0.0,0.002,-0.018,0.002,0.3278,769800.0,626018.0,333618.0,-77643.0,0.0,0.0,0.0,1342000.0,0.0,748000.0,748000.0,748000.0,748000.0,748000.0,0.0,0.0,5240175.0,27635.0,843572.0,440729.0,0.0,14309.0,0.0,451.0,168421.0,-159070.0,15686.0,-1592.0,-23445.0,-13178.0,91844.0,-21783.0,0.0,0.0,0.0,-16558.0,0.0,41800.0,27475.0,-100000.0,-58408.0,-3689.0,-25884.0,8737.0,0.0,5611.0,0.0,-3082.0,5611.0,0.0,113770.0,37814.0,47000.0,65221.0,5985.0,511840.0,850534.0,456840.0,25172.0,290000.0,290000.0,81962.0,-56406.0,65688.0,13646.0,16032.0,16032.0,25556.0,55000.0,24157.0,240000.0,-30000.0,-518.0,-966.0,43845.0,475419.0,14309.0,4910.0,0.0,0.0,60000.0,112598.0,115000.0,0.0,431330.0,9399.0,50702.0,4473.0,1452077.0,759165.0,12.0,0.0,10521.0,0.0,0.0,518.0,106513.0,0.0,0.06,10000.0,26063.0,0.0,2277778.0,0.0,0.0,250000.0,0.0,81117.0,38935.0,417194.0,25641.0,-11448.0,64000.0,290000.0,0.0,10000.0,72841.0,150000.0,32100.0,-10896580.0,935013.0,17832.0,391293.0,11406.0,807778.0,343000.0,-155191.0,131.2336,131.2336,0.0,5198375.0,0.0,4780.0,12000.0,75000.0,50000.0,5198375.0,2950.0,0.0,0.0,0.0,0.55,1795565.0,891250.0,262475.0,-168421.0,6800000.0,26162093.0,6000000.0,6475000.0,0
1,47094,143230.0,143230.0,319837.0,23733.0,215921.0,139853.0,33222.0,,29600.0,397953.0,11160697.0,9431.0,9329000.0,47581.0,0.0,850534.0,804198.0,,20000000.0,5240175.0,359417.0,0.0,0.0,0.0,191980.0,,49537.0,58007.0,56570.0,27866.0,,,0.0,165848.0,249327.0,-107300.0,0.5,500000.0,0.0,0.008,125000000.0,6572181.0,6572181.0,52577.0,0.0,0.0,0.0,997399.0,0.0,0.0,0.0,180635.0,0.0,0.0,25317.0,555667.0,473705.0,-1181162.0,-1386559.0,12164.0,-205397.0,200725.0,952173.0,952173.0,2221518.0,188949.0,0.0,0.0,1002797.0,,,3635.0,-32166.0,338847.0,,,117214.0,2338732.0,952173.0,20695.0,,11187.0,2205.0,,,567314.0,0.0,0.04,-0.339,0.038,0.2883,,211000.0,-149960.0,329103.0,881993.0,0.0,,1339390.0,,561448.0,748597.0,748597.0,748597.0,748597.0,,,5240000.0,27635.0,,1205762.0,,261308.0,0.0,0.0,1386559.0,-1413664.0,145935.0,-53941.0,-197769.0,47683.0,-3103.0,534370.0,0.0,0.0,0.0,-16558.0,0.0,,-14038.0,0.0,-31352.0,-13689.0,-62709.0,30200.0,5082375.0,12519.0,261871.0,1.0,12519.0,75463.0,113770.0,37814000.0,47000.0,15194.0,5985.0,511840.0,850534.0,456840.0,3093.0,290000.0,0.0,229728.0,-193559.0,,,,,36169.0,55000.0,25229.0,190000.0,-54000.0,-518.0,-1075.0,-296782.0,494047.0,261308.0,-58944.0,58978.0,0.0,60000.0,54045.0,55000.0,0.0,885510.0,320252.0,,,1939781.0,1002797.0,12.0,-6667.0,-46425.0,50000.0,0.0,518.0,0.0,343910.0,0.06,10000.0,26063.0,0.0,2277778.0,0.0,-500.0,250000.0,0.0,77894.0,97692.0,418266.0,25641.0,-11448.0,64000.0,290000.0,0.0,60000.0,,,57100.0,-10886580.0,2203161.0,15641.0,785613.0,16671.0,807778.0,343000.0,430075.0,131.2336,,0.0,,,,47000.0,127499.0,468400.0,,,0.0,,50000.0,,2082068.0,783752.0,262475.0,-1386559.0,6800000.0,2695844.0,,6475000.0,0
2,47094,71891.0,71891.0,,,215921.0,139853.0,,,,397953.0,11160697.0,,9329.0,,,850534.0,804198.0,,20000000.0,,359417.0,0.0,0.0,0.0,205613.0,,49537.0,58007.0,56570.0,41499.0,,,0.0,165848.0,249327.0,471858.0,0.5,500000.0,,0.008,125000000.0,6572181.0,6572181.0,52577.0,0.0,56406.0,0.0,503107.0,,,,180635.0,0.0,0.0,,800195.0,570467.0,,,12164.0,,,3302460.0,,,,,,,,,121916.0,,,,,,,,20695.0,,7053.0,1102.0,,,567314.0,0.0,0.038,-0.049,0.036,,,211000.0,-57498.0,399552.0,881993.0,0.0,-157800.0,1339390.0,,374299.0,748597.0,748597.0,748597.0,748597.0,5240175.0,5082375.0,0.0,27635.0,,765041.0,4243747.0,246984.0,,0.0,,,,,,32148.0,-14199.0,-166185.0,180635.0,71970.0,0.0,0.0,0.0,,-86278.0,,-33046.0,-11251.0,-81868.0,175807.0,5082375.0,6908.0,,2.0,20342.0,,113770.0,37814.0,47000.0,29204.0,5985.0,511840.0,850534.0,456840.0,3082.0,290000.0,,323885.0,294627.0,,,,,29258.0,55000.0,25229.0,225000.0,,-48962.0,,295820.0,,246984.0,-40981.0,,,60000.0,54045.0,55000.0,,477076.0,287965.0,,,,,,327547.0,-34073.0,50000.0,,18962.0,,,,0.0,26063.0,0.0,0.0,0.0,,300000.0,,-6603.0,58758.0,418266.0,25641.0,-19995.0,,0.0,0.0,75000.0,,,25000.0,-10886580.0,1268148.0,82346.0,417216.0,20570.0,,,338694.0,131.2336,131.2336,0.0,,,,,,,,,,,106200.0,0.55,2342656.0,657474.0,262475.0,,,35369442.0,6000000.0,,0
3,47094,71891.0,71891.0,,23733.0,215921.0,139853.0,,,,397953.0,11160697.0,9680.0,9329.0,,0.0,850534.0,804198.0,,20000000.0,,359417.0,93294.0,17303.0,64357.0,219247.0,,49537.0,58007.0,56570.0,55133.0,,,5104.0,165848.0,249327.0,358664.0,0.5,500000.0,,0.008,125000000.0,6572181.0,6572181.0,52577.0,10000.0,193559.0,6667.0,1400297.0,,,,180635.0,0.0,65000.0,,730614.0,406729.0,,,12164.0,,,2338732.0,,,,,,2158886.0,,,3635.0,,,,,,,,20695.0,,17675.0,3913.0,,,567314.0,150707.0,0.004,-0.019,0.004,,,,,,881993.0,93294.0,157800.0,1339390.0,,187150.0,748597.0,748597.0,748597.0,748597.0,5240175.0,5082375.0,0.0,27635.0,843572.0,1584644.0,,208394.0,0.0,1600.0,,,,,,80296.0,2417.0,-511489.0,0.0,10364.0,-20695.0,0.0,0.0,,-52661.0,,-39770.0,-11251.0,-115634.0,22330.0,5082375.0,20342.0,,1.0,25172.0,,113770.0,37814.0,77500.0,14010.0,5985.0,511840.0,850534.0,456840.0,,290000.0,,430221.0,407073.0,,,,,23148.0,55000.0,25229.0,70000.0,-55000.0,-119236.0,-1075.0,407900.0,403619.0,208394.0,-68920.0,,0.0,60000.0,54045.0,55000.0,0.0,1307330.0,277314.0,,,1940000.0,783752.0,,-345952.0,-48578.0,50000.0,,19236.0,,,,0.0,26063.0,0.0,,50000.0,,190000.0,0.0,-9954.0,167787.0,418266.0,25641.0,-11432.0,,0.0,0.0,120000.0,,,85580.0,-10886580.0,2984941.0,66735.0,1135630.0,96019.0,,,,131.2336,131.2336,42000.0,,,,280000.0,,,,,0.0,,189400.0,0.55,2264562.0,952173.0,262475.0,,54434670.0,43959237.0,6000000.0,51834670.0,0
4,51209,71891.0,71891.0,,24485.0,215921.0,13517.0,,,,397953.0,11386156.0,,7073.0,,,370185.0,325641.0,,,,359417.0,97649.0,20952.0,61811.0,150121.0,,5033.0,49537.0,58007.0,42577.0,,,9914.0,449175.0,249327.0,-321449.0,,,,,,6935000.0,6935000.0,55477.0,,193559.0,25556.0,396000.0,,,,,102000.0,216580.0,,621039.0,190818.0,,,75000.0,,,,,,,,,783752.0,,,,,,,,,,,,,6488.0,1709.0,,,606460.0,579021.0,-0.001,-0.096,-0.001,,,,,,613930.0,,157800.0,1453998.0,,797727.0,,797727.0,797727.0,797727.0,5240175.0,5082375.0,0.0,27635.0,843572.0,385780.0,,-52917.0,,0.0,,,,,,68238.0,3627.0,-128592.0,,62836.0,,,0.0,,-37207.0,,23156.0,0.0,26173.0,-3891.0,5082375.0,7823.0,,3.0,3093.0,,86885.0,36712.0,77500.0,42623.0,5985.0,296459.0,370185.0,256459.0,1.0,0.0,,,,,,,,,40000.0,25229.0,-79999.0,84230.0,0.0,-105279.0,-241450.0,-38617.0,-52917.0,-9977.0,,0.0,,54045.0,55000.0,0.0,428720.0,-42940.0,,,1940000.0,,,,-2154.0,340000.0,,0.0,,,,0.0,22176.0,134000.0,2277778.0,275568.0,,-290000.0,85278.0,,70095.0,418266.0,23849.0,-2256.0,,,11634.0,15000.0,,,28480.0,-11379407.0,781780.0,142389.0,356916.0,2858.0,,,338694.0,,131.2336,,,,,,,,,,,,4780.0,0.55,,,262475.0,,54556015.0,43180618.0,6000000.0,51956015.0,0
5,77084,,,,25791.0,,182587.0,,,,,11407011.0,39382.0,5837.0,,157800.0,471521.0,428579.0,,,,,97649.0,20952.0,57675.0,164114.0,,,49537.0,58007.0,56570.0,,,12730.0,58548.0,,,,,,0.008,125000000.0,7085000.0,7085000.0,56677.0,10000.0,193559.0,36169.0,1553858.0,,,,180635.0,,326155.0,,,,,,167120.0,,,,,,,,,754782.0,,,,,,,,,,,20695.0,,24151.0,5756.0,,,630966.0,314679.0,-0.029,-0.131,-0.011,,,,,,635943.0,97650.0,157800.0,1453998.0,,597148.0,,797727.0,797727.0,797727.0,5240175.0,5082375.0,343911.0,,843572.0,1709928.0,,-185800.0,1600.0,,,,,,,,,,,,,,48707.0,,,,,0.0,,,,25172.0,,,,,11287.0,31657.0,189400.0,13419.0,,415117.0,471521.0,390117.0,,0.0,,,,,,,,,25000.0,,-305000.0,81117.0,,-106514.0,-16449.0,-163485.0,-187400.0,-60170.0,,84230.0,60000.0,,,84230.0,1835558.0,-125630.0,,,1940000.0,,,,-34998.0,277159.0,,,,,,18500.0,9159.0,,2277778.0,300000.0,,,,,217356.0,,22247.0,,,,,,,,188328.0,-11418784.0,3263786.0,12910.0,1612446.0,,,,338694.0,,,137000.0,,,,,,,,,0.0,,280000.0,,,,262475.0,,16297475.0,7041294.0,,6572475.0,0
6,83142,52937.0,52937.0,,,319933.0,160490.0,,,,399497.0,11420082.0,36432.0,1237000.0,,158000.0,447719.0,406273.0,,,,,97649.0,20952.0,57675.0,136128.0,,,49537.0,58007.0,28584.0,,,12730.0,637706.0,306581.0,-298971.0,,,,0.008,125000000.0,9790760.0,9790760.0,78324.0,10000.0,294627.0,36169.0,73946.0,,,,,439202.0,,,,,,,84982.0,,,,,,,,,2841697.0,,,,,,,,,,,20695.0,,6421.0,1792.0,,,,314679.0,-0.074,-0.489,-0.03,,,,,,,97649.0,158000.0,,,,,,,,5240000.0,5082000.0,0.0,,,75001.0,,-492832.0,0.0,0.0,,,,,,137212.0,29502.0,40478.0,,154956.0,,,,,-112804.0,,38819.0,0.0,12477.0,-16904.0,4895226.0,3093.0,,1.0,3084.0,,36138.0,75213000.0,234600.0,56041.0,,340202.0,447719.0,330202.0,2.0,0.0,,,,,,,,,10000.0,26195.0,-75499.0,,0.0,,-223472.0,,-492832.0,-397.0,,81117.0,60000.0,39726.0,40000.0,81117.0,567436.0,-492435.0,,,2158886.0,,,,2696.0,,,0.0,,,,,78052.0,499000.0,0.0,,,-290000.0,82165.0,,269164.0,419232.0,20751.0,-2256.0,,,14886.0,30000.0,,,115029.0,-11400039.0,148947.0,12910.0,296480.0,5413.0,,,338694.0,,,137000.0,,,,,,,,,,,2320.0,,,,,,16347341.0,12288836.0,,6684853.0,0
7,71891,103457.0,103457.0,,0.0,111058.0,215921.0,,,,401073.0,11401458.0,366395.0,509.0,,187149.0,799759.0,758751.0,,,,359417.0,97649.0,20952.0,57675.0,121896.0,,,49537.0,58007.0,14352.0,,,12730.0,524512.0,693780.0,-298966.0,,,,0.008,125000000.0,9790760.0,9790760.0,78323.0,0.0,407073.0,36169.0,,,,,,626018.0,,,,,,,595004.0,,,,,,,,,1860375.0,,,,,,,,,,,20695.0,,,,,,,314679.0,,-0.289,,,,,,,,0.0,344949.0,,,,,,,,,4895226.0,4243747.0,27634.0,,,,,,,,,,,,,,39242.0,,,,,139819.0,,-106686.0,,,0.0,,-16909.0,4708077.0,,,,,,178104.0,41192.0,468400.0,,5985.0,793234.0,799759.0,793234.0,1.0,0.0,,,,,,,,,0.0,26196.0,-320500.0,102894.0,,-106514.0,21534.0,-344039.0,,,,77894.0,55000.0,24807.0,25000.0,77894.0,,,,,2160000.0,,,,,,,,,,,,115399.0,827475.0,0.0,,,,77894.0,,,419232.0,20313.0,-3492.0,,,19022.0,,,,,-11482406.0,,0.0,,,,,73726.0,,,0.0,,,,,,,,,0.0,,2320.0,,,,262475.0,,,17858294.0,,,0
8,71891,99551.0,99551.0,,26842.0,-818.0,215921.0,,,,402651.0,11401458.0,,509.0,,,799759.0,758751.0,,,,359417.0,,18124.0,56301.0,,,,,,,,,20114.0,524512.0,688301.0,-392919.0,,,,,,10806520.0,,78323.0,,,29258.0,263709.0,,,,,188393.0,,,,,,,595004.0,,,,,,,,,,,,,,,,,,,,,,17816.0,3393.0,,,,71470.0,-0.078,,-0.032,,,,,,,,532098.0,,,,,,,,5240175.0,4708077.0,,27634.0,,344051.0,,-532208.0,0.0,0.0,,,,,,188091.0,35561.0,21108.0,,72818.0,,,333618.0,,-31658.0,,54984.0,0.0,11151.0,51984.0,4520928.0,3084.0,,5.0,3083.0,,178104.0,41192.0,3500.0,13419.0,5985.0,793234.0,799759.0,793234.0,5.0,,,,,,,,,,0.0,26305.0,-59900.0,,0.0,,-333018.0,,-532208.0,-388.0,,,55000.0,0.0,0.0,,875871.0,-531820.0,,,2160000.0,,,,2696.0,,,0.0,,,,,115399.0,211000.0,25000.0,,,-290000.0,,,328574.0,419341.0,20313.0,471.0,,,4202.0,45000.0,,,237024.0,-11482406.0,607760.0,,543904.0,7055.0,,,56404.0,,,,,,,,,,,,,,,,,,,,16461690.0,,6000000.0,6799202.0,0
9,71891,62810.0,62810.0,,0.0,191835.0,215921.0,,,,404140.0,11401458.0,,509.0,,374298.0,799759.0,758751.0,,,,359417.0,97649.0,18124.0,52007.0,107544.0,,,20133.0,49537.0,58007.0,,,25215.0,,596871.0,,,,,,,10790760.0,9790760.0,78323.0,,,23148.0,,,,,,211000.0,,,,,,,595004.0,,,,,,,,,,,,,,,,,,,,,,,3394.0,,,,4977.0,,,,,,,,,,,719247.0,,,,,,,,5240175.0,4520928.0,,27634.0,,344050.0,,-532209.0,,,,,,,,239566.0,,,,,,,-149960.0,,,,,0.0,134879.0,,4644906.0,,,,,,178104.0,41192.0,3500.0,,5985.0,793234.0,799759.0,793234.0,,,,,,,,,,,0.0,26305.0,,,,,-333019.0,,-532209.0,,,74713.0,55000.0,0.0,0.0,74713.0,,-531821.0,,,2160000.0,,,,,,,,,,,,115399.0,211000.0,,,,-290000.0,74712.0,,328573.0,419341.0,20313.0,,,,8496.0,,,,,-11482406.0,607759.0,,,,,,107517.0,,,,,,,,,,,,,,,,,,,,,,,,0
