,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,CapitalUnitsAuthorized,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,CostsAndExpenses,DebtConversionConvertedInstrumentAmount1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsValuationAllowance,DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,DepreciationAmortizationAndAccretionNet,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,ExtinguishmentOfDebtAmount,ExtinguishmentOfDebtGainLossNetOfTax,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FinancialLiabilitiesFairValueDisclosure,FiniteLivedIntangibleAssetsAccumulatedAmortization,GainLossRelatedToLitigationSettlement,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseDepreciation,IncomeTaxReconciliationOtherReconcilingItems,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsGrossExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseIncentiveReceivable,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicensesRevenue,LitigationSettlementAmount,LitigationSettlementAmountAwardedToOtherParty,LitigationSettlementExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoninterestExpenseTransferAgentAndCustodianFees,NonoperatingIncomeExpense,NotesAndLoansPayableCurrent,NotesPayable,NotesPayableCurrent,NotesReceivableGross,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssetsCurrent,OtherGeneralAndAdministrativeExpense,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPreferredStockPreferenceStockAndWarrants,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromWarrantExercises,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueServicesGross,SellingAndMarketingExpense,SettlementLiabilitiesCurrent,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsPeriodIncreaseDecrease,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharesIssuedPricePerShare,ShortTermDebtWeightedAverageInterestRate,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,UnsecuredDebt,UnusualOrInfrequentItemInsuranceProceeds,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,y
0,514874,514874.0,108055.0,251731.0,1075.0,46989.0,0.0,200000.0,219912.0,107218.0,9358.0,47600.0,51490.0,98785.0,76415.0,574.0,97725.0,16900.0,16900.0,47891.0,44630.0,250000000.0,20683.0,47891.0,-7197.0,47891.0,1380486.0,47891.0,0.25,17892000.0,17892000.0,0.0001,-380000.0,65000000.0,73500000.0,43500000.0,380000.0,200000.0,4900.0,4900.0,9338000.0,11928000.0,620526.0,518975.0,3220000.0,4609.0,1260015.0,0.1276,0.1,0.04,101551.0,759560.0,2411900.0,-14600.0,69138.0,8300000.0,5100000.0,121100.0,417000.0,-69138.0,-185.0,24647.0,11599.0,24647.0,359970.0,-238401.0,2419087.0,3208473.0,-2970072.0,-4609.0,0.0,0.0,-0.34,1.0,0.0,-0.058,15838.0,91673.0,280668.0,-66310.0,66310.0,3208473.0,0.0,1.2,0.01,-3208473.0,33800.0,-200000.0,1028438.0,-27208.0,-37321.0,14600.0,-14600.0,144000.0,-900.0,300.0,1075.0,340602.0,0.0,100287.0,725.0,550985.0,550985.0,3288.0,-5698.0,-4816.0,84500.0,50700.0,725.0,1304.0,7508.0,725.0,18933.0,15838.0,2600.0,13434.0,47891.0,1033849.0,832215.0,200000.0,200000.0,450000.0,52500.0,555800.0,52500.0,-4609.0,-730795.0,-4609.0,11517.0,-124166.0,12359.0,16638.0,43988.0,0.0,10563.0,-37321.0,2600.0,66000.0,5698.0,1109.0,31516.0,0.001,10000000.0,0.0,3220000.0,0.0,0.0,720526.0,52500.0,80000.0,4681573.0,55800.0,52500.0,12359.0,200000.0,-29520.0,24367.0,3500.0,6625.0,-4609.0,38209.0,28851.0,100000.0,80000.0,-14663.0,-2197893.0,96565.0,100000.0,11928000.0,0.25,0.0,69614.0,200000.0,40205.0,0.0,0.98,0.0,290000.0,64999.0,0.38,-360000.0,359988.0,359988.0,0.38,0.25,0.28,0.38,24367.0,0.38,0.1,0.0,0.0,862162.0,1145740.0,10320000.0,18500.0,52500.0,33784.0,52500.0,1032000.0,50000.0,250000.0,73500000.0,60184932.0,70504426.0,0
1,928304,928304.0,177346.0,251731.0,8690.0,,222.0,200000.0,219912.0,239015.0,25896.0,47600.0,51490.0,213582.0,91947.0,2500.0,35912.0,16900.0,16900.0,47891.0,55970.0,260000000.0,0.0,47891.0,23130.0,47891.0,,-10563.0,0.25,17892000.0,16159.0,0.001,-380000.0,65000000.0,4900000.0,28014392.0,,,4900.0,4900.0,,,213500.0,202609.0,,2518.0,,0.1276,0.1,0.04,131927.0,,3717000.0,-747200.0,69138.0,8800000.0,8300000.0,,,-69138.0,169950.0,7409.0,24357.0,7409.0,394620.0,,2970072.0,2419087.0,,-4609.0,,0.0,-0.34,1.0,0.125,-0.058,15838.0,91673.0,495428.0,149400.0,21783.0,2419087.0,0.0,2.28,0.01,-2419087.0,50700.0,200000.0,272282.0,-1968.0,-1199323.0,341700.0,-63000.0,136500.0,7500.0,300.0,,142989.0,222.0,-100287.0,,1052057.0,593627.0,,2849.0,-23683.0,84500.0,33800.0,124166.0,1304.0,,1404.0,3288.0,164195.0,2600.0,16638.0,47891.0,1130913.0,68283.0,,200000.0,,12359.0,198500.0,52500.0,-7197.0,-201822.0,,,-52349.0,16638.0,58790.0,43988.0,200000.0,3366.0,-1075157.0,2600.0,-69138.0,,1018.0,8699.0,0.001,10000000.0,0.0,0.0,0.0,4816.0,79980.0,52500.0,,1032000.0,65800.0,52500.0,,200000.0,,,1500.0,9973.0,-27208.0,82349.0,56453.0,50000.0,,14663.0,-4240672.0,49256.0,,11928000.0,0.32,,14635.0,200000.0,,0.0,1.1,0.0,290000.0,76665.0,0.38,,360000.0,360000.0,0.38,0.25,-0.28,0.38,28451.0,0.38,0.1,,47891.0,1000000.0,1145740.0,,18500.0,80000.0,20270.0,,,50000.0,250000.0,,9558321.0,71921185.0,0
2,928304,928304.0,177346.0,251731.0,14058.0,,,200000.0,219912.0,239015.0,25896.0,47600.0,,,,21639.0,104142.0,,16900.0,23130.0,55970.0,260000000.0,193014.0,47891.0,-24761.0,47891.0,,-24761.0,0.25,17892000.0,15792000.0,0.001,-380000.0,65000000.0,4900000.0,43500000.0,,,4900.0,4900.0,,,213500.0,202609.0,,7197.0,-27813.0,0.1276,0.1,,131927.0,100000.0,,-63000.0,14600.0,,,,216000.0,69138.0,,15542.0,12758.0,15542.0,302754.0,,1838595.0,2419087.0,,-29370.0,0.0,,,1.0,,,,91673.0,495428.0,,,138624.0,0.0,2.74,0.01,-1367030.0,50700.0,200000.0,647861.0,-5100.0,-322047.0,63000.0,,,,,,237645.0,,,1404.0,-43212.0,1208657.0,,5698.0,,84500.0,33800.0,,1304.0,,2119.0,16515.0,277822.0,2600.0,16638.0,23130.0,1130913.0,214326.0,,,,,,52500.0,-10563.0,,,,-140137.0,16638.0,,43988.0,,24761.0,-269698.0,2600.0,-69138.0,,572.0,8699.0,0.001,10000000.0,0.0,0.0,0.0,28883.0,324980.0,52500.0,,,69563.0,52500.0,,200000.0,,2707001.0,4000.0,3348.0,,82349.0,56453.0,80000.0,,29325.0,-4240672.0,101926.0,,11928000.0,0.15,0.0,42718.0,200000.0,44289.0,0.0,1.16,0.0,,103331.0,0.38,-63334.0,359988.0,,,,0.25,,9442.0,,0.1,47891.0,20683.0,1300000.0,1145740.0,,,-52500.0,54054.0,1032000.0,,,250000.0,73500000.0,28014392.0,72792882.0,0
3,928304,928304.0,177346.0,260430.0,315920.0,,,200000.0,220422.0,239015.0,25896.0,47600.0,,,16691.0,34005.0,150034.0,,16900.0,20683.0,55970.0,260000000.0,193014.0,40694.0,18715.0,20683.0,,20683.0,0.25,17892000.0,15792000.0,0.001,-380000.0,65000000.0,4900000.0,68797102.0,,,4900.0,4900.0,,,213500.0,202609.0,,29370.0,,0.1276,0.1,,131927.0,268000.0,4053000.0,1361200.0,82353.0,,,,,-82353.0,,23552.0,39308.0,8133.0,,,1210430.0,2419087.0,,31817.0,0.0,0.0,-0.34,1.0,,-0.058,,91673.0,495428.0,149401.0,,138624.0,0.0,,0.01,-2462299.0,50700.0,,375579.0,-3132.0,-795295.0,629500.0,,175500.0,3600.0,300.0,8690.0,331160.0,,,,-1095269.0,181947.0,,5698.0,-3211.0,84500.0,33800.0,1404.0,,,1263.0,16515.0,0.0,2600.0,16638.0,20683.0,1130913.0,146043.0,,,,,,52500.0,-29370.0,,-2518.0,,-87788.0,16638.0,,43988.0,,14198.0,-669840.0,2600.0,69138.0,,590.0,44141.0,0.001,10000000.0,0.0,0.0,0.0,3211.0,484980.0,52500.0,,,,52500.0,16638.0,,,53148.0,500.0,11294.0,,82349.0,56453.0,83000.0,,,-4240672.0,52670.0,,11928000.0,0.0839,,28083.0,200000.0,,0.0,2.07,0.0231,,193328.0,0.25,-70000.0,290000.0,,,,0.25,0.25,25571.0,,,,,3000000.0,,,,125000.0,74324.0,500000.0,,,250000.0,73500000.0,29192679.0,77246760.0,0
4,928304,928304.0,177346.0,349997.0,683488.0,,,,694102.0,239015.0,25896.0,,,,30054.0,,236199.0,,16900.0,20683.0,55970.0,21099319.0,180344.0,37328.0,-1968.0,20683.0,,-27208.0,0.15,1500000.0,15792000.0,0.001,,65000000.0,43500000.0,68797102.0,,,4900.0,43500.0,,,213500.0,202609.0,,24761.0,109228.0,,,,131927.0,,,-1361200.0,694300.0,,,,,-93146.0,,33438.0,14951.0,23552.0,,550985.0,,2419087.0,,31817.0,0.0,,,1.0,,,,62908.0,495428.0,-21783.0,,16691.0,,2.74,0.015,-1838595.0,50700.0,,1093363.0,-34117.0,-473248.0,,,,,,,435372.0,,,2119.0,580492.0,496600.0,,-5698.0,,84500.0,33800.0,,,,1263.0,16515.0,429255.0,2600.0,16638.0,20683.0,1130913.0,354160.0,,,,16638.0,,52500.0,-24761.0,,-7197.0,,-3288.0,16638.0,,29325.0,,27208.0,-400142.0,,,,18.0,,0.001,10000000.0,0.0,0.0,0.0,19639.0,534980.0,52500.0,,,,52500.0,,200000.0,,55800.0,,,,82349.0,56453.0,,,43988.0,-4240672.0,166875.0,,,0.151,148332.0,67960.0,200000.0,21354.0,0.0,2.07,0.0241,,258327.0,0.27,-750000.0,290000.0,359988.0,0.25,,0.15,0.25,25571.0,,,,,,,,,,74324.0,500000.0,,,250000.0,73500000.0,28641418.0,90327360.0,0
5,974545,974545.0,237059.0,,683488.0,,,200000.0,,273153.0,33270.0,47600.0,,,,,5387.0,,,20683.0,306614.0,260000000.0,5047.0,,10049.0,,,-1968.0,0.02,9212000.0,10212000.0,0.0001,-380000.0,,43500000.0,68797102.0,,,2900.0,2900.0,,,210000.0,204496.0,,31817.0,,,,,,,,,63000.0,,,,,-2411900.0,,11599.0,29356.0,33438.0,,-43212.0,,1367030.0,,31817.0,0.0,,,,,,,84342.0,443346.0,,,,0.0,2.74,0.015,,54925.0,,1663921.0,-69138.0,-92429.0,,,,,,,46970.0,,,,1208657.0,627360.0,,,3314.0,84500.0,29575.0,52349.0,,,,,442685.0,,34669.0,20683.0,1179041.0,392971.0,,,,,,-31516.0,-31817.0,,-3366.0,,-212656.0,28395.0,,50000.0,,36917.0,-89141.0,,-93146.0,,12967.0,,,,,,3220.0,19639.0,,,,,,,25254.0,,,18500.0,500.0,1322.0,,98695.0,65425.0,,,,-4891714.0,324016.0,,,0.0035,224998.0,275616.0,200000.0,395000.0,,,0.0231,,106663.0,0.25,,220000.0,359988.0,,,,,368570.0,,,23130.0,,,,,,,27375.0,500000.0,,,,65779412.0,60284914.0,90753564.0,0
6,900846,900846.0,186419.0,,683488.0,,,200000.0,,304835.0,41803.0,,,,,,,,,,777085.0,260000000.0,5047.0,20683.0,3710.0,,,15583.0,0.01,500000.0,9212000.0,0.0001,-50000.0,65000000.0,43500000.0,,,,28014.0,2900.0,,,210000.0,209900.0,,27208.0,,0.37,,,,,,,1201400.0,,,,,3717000.0,,24357.0,,,,-1095269.0,,2462299.0,,-31817.0,,,,0.398,,,,62908.0,383370.0,,,,0.0,2.38,0.009,,59150.0,,,-37321.0,-1314093.0,,,,,,46989.0,,,,,,104739.0,,,3893.0,84500.0,25350.0,2119.0,,,,20987.0,,,1033849.0,,1110746.0,79904.0,,,,77754.0,,52500.0,-27208.0,,-29370.0,,-72519.0,47160.0,,,,5100.0,-1101437.0,,101779.0,,1450.0,33312.0,0.001,10000000.0,0.0,,0.0,19639.0,312488.0,471000.0,,,,,8616.0,,,18500.0,4000.0,,,115661.0,73857.0,100000.0,,,-5645954.0,,,,0.04,76666.0,,,714882.0,,1.32,0.0,,146662.0,0.25,,970000.0,359988.0,0.38,,,0.05,430482.0,,,20683.0,,,,,,,214510.0,180000.0,,,,65917582.0,60513010.0,,0
7,455058,455058.0,179571.0,,,,,,,47754.0,52529.0,,,,,,10791.0,,,18715.0,3001704.0,260000000.0,1725.0,20683.0,163410.0,,,-5100.0,,9212000.0,9212000.0,0.0001,-50000.0,65000000.0,43500000.0,69804729.0,,,2900.0,2900.0,,,60000.0,60000.0,,2447.0,,,,,,,,,,,,,,-3717000.0,,39308.0,57953.0,11599.0,,580492.0,,1838595.0,,33785.0,,,,0.273,,,,62908.0,221821.0,,,,,2.74,0.015,,63375.0,,692015.0,-82353.0,-518798.0,,,,,,,-26728.0,,,,181947.0,58057.0,,,-9244.0,84500.0,21125.0,,,,,26222.0,,,43857.0,18715.0,3723531.0,138514.0,,,,670451.0,,52500.0,,,-24761.0,,-231952.0,,,50000.0,,,-446279.0,,161567.0,,12376.0,,0.001,10000000.0,0.0,,0.0,,50000.0,312488.0,,,,,28395.0,,,,,9823.0,,158854.0,106325.0,,,,-6540194.0,188933.0,,,,,31308.0,200000.0,236000.0,,1.32,0.0,,113330.0,0.25,,,579988.0,0.25,,,,429255.0,,0.1,20683.0,,,,,,,374246.0,415000.0,,,,50423077.0,38191898.0,91271146.0,0
8,608567,564579.0,251731.0,,710251.0,,,,,219912.0,72484.0,47600.0,,,,,,,,15583.0,1857260.0,16770000.0,3147.0,20683.0,112796.0,,,,,,,,-50000.0,250000000.0,,75117358.0,,,68797.0,,,,10000.0,10000.0,,33785.0,,,,,10891.0,,,,2290800.0,,,,,3626000.0,,63488.0,,24357.0,,623704.0,,1210430.0,,36917.0,,,,,,,,62908.0,91673.0,,,,,1.24,,,67600.0,,,-13215.0,-2042779.0,,,,,,,,,,,,41324.0,,,9244.0,84500.0,16900.0,140137.0,,,,5912.0,,,49279.0,15583.0,3037654.0,58610.0,,,,8616.0,,-8699.0,-33785.0,,,,,,,50000.0,,3132.0,-1810827.0,,2804000.0,,859.0,76505.0,,,,,,41947.0,,333135.0,,,,,11757.0,,,,,,,312756.0,240272.0,10000.0,,,-7093377.0,,,,,,,200000.0,433699.0,,,,,106664.0,0.25,,5000000.0,579988.0,0.27,,,,443846.0,,,20683.0,,,,,,,907105.0,,,,,50500000.0,36421507.0,91947241.0,0
9,564579,,,,798893.0,,,,,,72484.0,9000.0,,,,,10891.0,,,0.0,1857260.0,,,,26282.0,,,-20683.0,,,,,-50000.0,,,90171469.0,,,68797.0,2900.0,,,,10000.0,,1968.0,,,,,10891.0,,,,,,,,,,,,28597.0,12758.0,,,,1210430.0,,65934.0,0.0,,,0.336,,,,,,,,,,1.24,,,67600.0,,1524349.0,-93146.0,,,,,,,,-52881.0,,,,496601.0,,,,-5067.0,,16900.0,715.0,,,,1263.0,,,109067.0,0.0,3037654.0,184362.0,,,,28395.0,,-8699.0,-1968.0,,-14198.0,,-10586.0,,,50000.0,,,,,5347000.0,,17994.0,,,,3220000.0,,,9504.0,,333135.0,,,,,47160.0,,,,,,,312756.0,240272.0,,,,-7093377.0,440414.0,,,,,55556.0,,,,,,,1113332.0,0.07,,,970000.0,0.17,,,,70795.0,,,,,,,,,,,,,,,60184932.0,69071926.0,113808721.0,0
