,AccountsPayableCurrent,AccruedEmployeeBenefitsCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecuritiesCurrent,CapitalizedComputerSoftwareAmortization1,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiability,ContractWithCustomerLiabilityRevenueRecognized,ConvertiblePreferredStockSharesIssuedUponConversion,CurrentIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesOther,DefinedContributionPlanEmployerDiscretionaryContributionAmount,Depreciation,DepreciationDepletionAndAmortization,DividendsCash,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GeneralAndAdministrativeExpense,GrantsReceivableCurrent,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestPaidNet,InterestReceivableCurrent,InvestmentIncomeInterest,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermPurchaseCommitmentMinimumQuantityRequired,ManagementFeeExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersDiluted,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherNonoperatingIncomeExpense,PaymentsOfStockIssuanceCosts,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendRatePercentage,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharePrice,ShortTermInvestments,ShortTermLeaseCost,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,VariableLeaseCost,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsTaxCreditCarryforwards,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EffectiveIncomeTaxRateReconciliationTaxCredits,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInIncomeTaxes,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,OtherAssets,TaxesPayableCurrent,IncomeTaxesPaidNet,EarningsPerShareBasic,EarningsPerShareDiluted,ProceedsFromStockPlans,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,ProceedsFromIssuanceOfCommonStock,DeferredTaxAssetsInProcessResearchAndDevelopment,y
0,630000,1520000,5163000,445000,19000.0,68000,3748000,231000.0,1672000.0,139422000,127313000,68000.0,1000.0,64925000,64993000.0,0.0,61084000.0,56434000,104500000.0,142250000.0,24960000.0,16470000.0,44793329.0,0.0001,90000000.0,6502929.0,2099740,7000.0,-7697000.0,2663000.0,200000.0,39859139.0,0.0,0.0,4488000.0,100000.0,11287000.0,4488000.0,7604000.0,183000.0,753000.0,1326000.0,6799000.0,2747000.0,16000.0,100000.0,19000.0,19000.0,0.0,246000,-8.49,0.21,-0.267,0.001,0.024,0.032,-26000.0,4977000.0,298000.0,0.0,-23839000.0,-1428000.0,-23839000.0,6354000.0,-5006000.0,-30000.0,-565000.0,753000.0,2049000.0,254000.0,-158000.0,692000.0,378000.0,125000.0,262000,619000.0,11100000.0,3600000.0,3255000.0,2100000.0,3600000.0,1800000.0,855000.0,17798000,139422000,9106000,1.0,100000.0,120923000.0,-99569000.0,-4884000.0,-2524000.0,-7826000.0,1.0,8883000.0,-8718000.0,500000.0,10245000.0,3067000,8692000,600000.0,11759000,0.0514,147000,692000.0,-26000.0,129000.0,129000.0,273000.0,3120000.0,99344000.0,225000.0,0.08,0.0001,0.0,0.0,0.0,676000,292000000.0,121253000.0,20000000.0,167000.0,-7826000.0,369000.0,350000,3906000.0,852000.0,0.0,-55319000,165000.0,6890000.0,1672000.0,0.0,0.84,0.0165,71000.0,25000.0,53683.0,2.17,39553000.0,3.01,17.0,27.97,4.5,44960,3.01,64993000,300000.0,-30622000.0,9425.0,173127000.0,291975000.0,167000.0,173127000.0,188034000.0,79398350.0,59398350.0,59398350.0,0.0,0.0,3700000.0,921995.0,987000.0,20000.0,25538000.0,2215000.0,-0.006,-0.256,0.014,-2464000.0,0.017,-69784000.0,0.0,43786000.0,1220000.0,1007000.0,13247000.0,3334000.0,1102000.0,1007000.0,500000.0,-1.1,-1.1,244000.0,244000.0,62399034.0,62399034.0,-1130000.0,200000.0,126425000.0,20375000.0,0
1,630000,1520000,5163000,445000,92000.0,68000,3748000,231000.0,1441000.0,139422000,127313000,68000.0,17000.0,64925000,64993000.0,,61084000.0,56434000,378500000.0,122661000.0,24960000.0,10113000.0,44793329.0,0.0001,90000000.0,6502929.0,2099740,7000.0,-5173000.0,2663000.0,200000.0,39859139.0,,,3006000.0,100000.0,27561000.0,3006000.0,20866000.0,910000.0,2215000.0,,24555000.0,2244000.0,68000.0,100000.0,100000.0,18000.0,0.0,246000,-5.05,0.21,-0.254,-0.001,0.028,0.017,,3190000.0,298000.0,0.0,-68356000.0,,-69784000.0,17756000.0,-14655000.0,62000.0,-1943000.0,1220000.0,3028000.0,305000.0,-158000.0,,301000.0,,262000,503000.0,10200000.0,3600000.0,3255000.0,2100000.0,3600000.0,900000.0,726000.0,17798000,139422000,9106000,1.0,,120923000.0,-99523000.0,-11287000.0,-2524000.0,-5302000.0,1.0,5945000.0,-5945000.0,100000.0,9474000.0,3067000,8692000,500000.0,11759000,0.0514,147000,1206000.0,,,,140000.0,,119305000.0,218000.0,0.08,0.0001,0.0,0.0,0.0,676000,292000000.0,121253000.0,55000000.0,,-15096000.0,904000.0,350000,2755000.0,,0.0,-55319000,165000.0,13213000.0,2268000.0,,0.895,0.0048,274000.0,14000.0,3616945.0,3.3,81822000.0,3.01,9.25,36.8,16.89,44960,4.6,64993000,100000.0,-30622000.0,25152.0,,,,173127000.0,188034000.0,79398350.0,59398350.0,59398350.0,0.0,0.0,1200000.0,1050190.0,,,,4683000.0,,,,,0.033,-68511000.0,1007000.0,,5540000.0,,9683000.0,3386000.0,,1007000.0,,-0.6,-0.6,244000.0,244000.0,62344718.0,62344718.0,-1197000.0,200000.0,126425000.0,,0
2,630000,1520000,5163000,445000,,68000,3748000,1441000.0,2268000.0,139422000,127313000,68000.0,24000.0,64925000,64993000.0,0.0,61084000.0,56434000,201400000.0,168645000.0,24960000.0,36124000.0,44091210.0,0.0001,90000000.0,6502929.0,2099740,7000.0,-14994000.0,2663000.0,200000.0,39859139.0,0.0,0.0,,1300000.0,,,,,,8028000.0,,,,,,37000.0,0.0,246000,-13.67,,,,,,-90000.0,7800000.0,298000.0,,,-220000000.0,,,,,,,4936000.0,262000.0,-2663000.0,1206000.0,620000.0,,262000,1400000.0,9300000.0,3600000.0,3308000.0,2100000.0,3600000.0,4020000.0,608000.0,17798000,139422000,9106000,,300000.0,120923000.0,-64644000.0,-20155000.0,-7826000.0,-15096000.0,1.0,17361000.0,-17196000.0,1100000.0,8692000.0,3067000,8692000,900000.0,11759000,0.0514,147000,1102000.0,,102000.0,129000.0,700000.0,3474000.0,119305000.0,339000.0,0.08,0.0001,10000000.0,0.0,0.0,676000,292000000.0,121253000.0,35000000.0,232000.0,-23839000.0,,350000,9561000.0,852000.0,852000.0,-55319000,165000.0,13213000.0,2890000.0,0.0,0.951,0.0035,,34225.0,3952949.0,3.38,81822000.0,3.01,,29.43,18.08,44960,18.08,64993000,200000.0,-30622000.0,,173127000.0,291975000.0,232000.0,173127000.0,188034000.0,79398350.0,59398350.0,59398350.0,,,900000.0,1104454.0,-246000.0,-19000.0,25537000.0,,0.001,-0.013,-0.027,4637000.0,,-37588000.0,,2177000.0,,-500000.0,,,,1007000.0,1003000.0,-1.82,-1.82,536000.0,536000.0,62588898.0,62588898.0,-76000.0,,,,0
3,680000,972000,4546000,770000,281000.0,110000,4886000,1441000.0,596000.0,117846000,107288000,118000.0,24000.0,26067000,168300000.0,0.0,168600000.0,73134000,172700000.0,225447000.0,41430000.0,3296000.0,11554677.0,0.0001,90000000.0,6559348.0,2801859,7000.0,-7297000.0,,,39859139.0,,,7175000.0,0.0,53998000.0,7175000.0,5460000.0,1646000.0,,,46823000.0,6791000.0,34000.0,500000.0,200000.0,,0.0,542000,-4.97,0.21,-0.13,-0.005,-0.006,,,2823000.0,354000.0,0.0,49045000.0,,,22268000.0,-35901000.0,730000.0,1018000.0,,-1463000.0,49000.0,,,284000.0,,58000,781000.0,10755000.0,4560000.0,3308000.0,3177000.0,2175000.0,2880000.0,558000.0,16013000,117846000,8915000,,100000.0,292329000.0,13839000.0,-10543000.0,-5302000.0,-7270000.0,,8478000.0,-8478000.0,600000.0,10197000.0,3147000,7098000,500000.0,10245000,0.0476,42000,1102000.0,,-27000.0,102000.0,427000.0,,21161000.0,235000.0,,0.0001,10000000.0,0.0,0.0,2425000,292000000.0,,65000000.0,,-9339000.0,1830000.0,313000,5655000.0,,852000.0,-76290000,,3099000.0,646000.0,,0.952,,,199146.0,1186138.0,12.86,81822000.0,3.82,,25.29,42.3,98643,42.3,26184000,100000.0,-32915000.0,,,,,173127000.0,188034000.0,79398350.0,59398350.0,59398350.0,0.0,0.0,3800000.0,1463421.0,,,,12374000.0,,,,,0.041,-114021000.0,0.0,,6992000.0,,,,,1007000.0,1003000.0,-0.72,-0.72,,,62962434.0,62962434.0,206000.0,,,,0
4,1843000,1649000,7849000,1365000,,-41000,473841000,596000.0,2890000.0,393710000,383941000,3000.0,24000.0,236252000,26184000.0,,78267000.0,127151000,264100000.0,244039000.0,35073000.0,17183000.0,11279849.0,0.0001,150000000.0,65106873.0,61659533,,-23771000.0,,,,0.0,0.0,,0.0,,,,,,12017000.0,,,,,,55000.0,0.0,641000,-18.54,,,,,,83000.0,10618000.0,169000.0,,,-55586000.0,,,,,,,-271000.0,-204000.0,,1102000.0,1749000.0,,423000,2065000.0,9615000.0,4560000.0,3308000.0,3177000.0,2175000.0,2260000.0,451000.0,19807000,393710000,13521000,,400000.0,,38844000.0,-21661000.0,-5302000.0,-23839000.0,,26866000.0,-26701000.0,2100000.0,9164000.0,3188000,6286000,1200000.0,9474000,0.0476,97000,1102000.0,-90000.0,68000.0,-27000.0,797000.0,,26156000.0,,,0.0001,10000000.0,0.0,0.0,4861000,,,,,-20971000.0,,295000,16248000.0,852000.0,852000.0,-99904000,,,1138000.0,0.0,0.95,0.0036,,271590.0,2158388.0,13.01,81822000.0,16.72,,25.31,33.73,3661905,,236238000,300000.0,-32915000.0,,,126425000.0,,,,,,,,,2200000.0,1285933.0,,,,,,,,,,-45510000.0,150000.0,,,-853000.0,,,,,613000.0,-2.74,-2.74,,,62782126.0,62782126.0,1076000.0,,,,0
5,963000,3314000,7530000,696000,1004000.0,-112000,478272000,2890000.0,646000.0,370821000,361317000,0.0,24000.0,233687000,236238000.0,0.0,142250000.0,95503000,233800000.0,,61084000.0,,11279849.0,0.0001,150000000.0,65106873.0,61931255,,-9163000.0,,,,0.0,0.0,7419000.0,,89647000.0,7419000.0,9374000.0,1661000.0,,,82228000.0,7218000.0,15000.0,800000.0,700000.0,,0.0,572000,-4.21,0.21,-0.21,-0.006,0.009,,,3001000.0,,0.0,-113389000.0,,,35406000.0,-35472000.0,1069000.0,-1603000.0,,,,,,,,450000,457000.0,37714000.0,7167000.0,3308000.0,3229000.0,5273000.0,2715000.0,6364000.0,17757000,370821000,12294000,,300000.0,291975000.0,,,-15096000.0,-9339000.0,,9840000.0,-9840000.0,1000000.0,31350000.0,3229000,5463000,2400000.0,8692000,0.0495,173000,1102000.0,,176000.0,68000.0,44000.0,,,75000.0,,0.0001,10000000.0,0.0,0.0,4543000,,,71000000.0,,,1934000.0,812000,6839000.0,,,-125103000,,3089000.0,,0.0,,,,411939.0,2264138.0,13.77,,17.84,,25.1,33.09,3972909,,233663000,100000.0,-36647000.0,,,126425000.0,,,,,,,0.0,0.0,9100000.0,2215958.0,,,,,,,,,,-170955000.0,,,,-853000.0,,,,507000.0,,-0.69,-0.69,,,63993053.0,63993053.0,729000.0,,,,0
6,963000,3314000,7530000,696000,,-112000,478272000,646000.0,1138000.0,370821000,361317000,0.0,,233687000,233663000.0,,,95503000,202600000.0,202513000.0,61084000.0,81166000.0,11279849.0,0.0001,150000000.0,65106873.0,61931255,7000.0,-20929000.0,,,,,,,0.0,,,,,,,,,,,,73000.0,,572000,-8.66,,,,,,61000.0,6269000.0,,,,,,,,,,,4295000.0,160000.0,,-122000.0,4542000.0,,450000,623000.0,36053000.0,7767000.0,3386000.0,3229000.0,5273000.0,1804000.0,5987000.0,17757000,370821000,12294000,,400000.0,,-171419000.0,-39718000.0,-7270000.0,-20971000.0,,21993000.0,-21993000.0,2000000.0,30066000.0,3229000,5463000,1800000.0,8692000,0.0496,173000,979000.0,83000.0,42000.0,176000.0,399000.0,,242419000.0,,,,,,,4543000,,,,,-44585000.0,,812000,15724000.0,852000.0,852000.0,-125103000,,,4998000.0,0.0,0.95,0.0064,,523428.0,2478888.0,,24616000.0,17.84,,24.32,32.41,3972909,,233663000,400000.0,-36647000.0,,,,,,,,,,,,,2420797.0,,,,,,,,,,,150000.0,,,-879000.0,,,,154000.0,,-1.38,-1.38,,,64231579.0,64231579.0,,,,,0
7,963000,3314000,7530000,696000,,-112000,478272000,646000.0,,370821000,361317000,18000.0,23000.0,233687000,233663000.0,100000.0,122661000.0,95503000,,,61084000.0,,11279849.0,,150000000.0,65106873.0,61931255,7000.0,,,,,,,,,,,,,,,,,,,,,,572000,,,,,,,,,,,,,,,,,,,,,,,,,450000,,28521000.0,3049000.0,,3229000.0,3151000.0,689000.0,5389000.0,17757000,370821000,12294000,,,167000.0,,,-23839000.0,,,,,1800000.0,23132000.0,3229000,5463000,1200000.0,8692000,0.0502,173000,857000.0,83000.0,,176000.0,,,,363000.0,,,,,,4543000,,,131000000.0,,,,812000,,852000.0,852000.0,-125103000,,26386000.0,,,0.9506,0.0083,,630027.0,1764190.0,32.39,11256000.0,17.84,,23.34,9.19,3972909,,233663000,,-43348000.0,,,,,,,,,,,,5300000.0,,,,,,,,,,,-43863000.0,-265000.0,,,2000.0,,,,154000.0,,-0.69,-0.69,,,64467483.0,64467483.0,,,,,0
8,963000,3314000,7530000,696000,,-112000,478272000,646000.0,492000.0,370821000,361317000,3000.0,23000.0,233687000,233663000.0,0.1,122661000.0,95503000,,101058000.0,61084000.0,61577000.0,,,,,61931255,7000.0,-11766000.0,,,,,,,0.0,,,,,,,,,,,,18000.0,,572000,-4.43,,,,,,-44000.0,3268000.0,,,,,,,,,,,2726000.0,188000.0,,-245000.0,3867000.0,,450000,166000.0,27609000.0,3049000.0,,3229000.0,3151000.0,7644000.0,5101000.0,17757000,370821000,12294000,,100000.0,,-169497000.0,-60811000.0,-9339000.0,-11632000.0,,12153000.0,-12153000.0,1000000.0,22508000.0,3229000,5463000,900000.0,8692000,0.0501,173000,734000.0,83000.0,-134000.0,176000.0,355000.0,,300262000.0,,,0.0001,10000000.0,0.0,0.0,4543000,,,,,-69784000.0,,812000,8885000.0,852000.0,852000.0,-125103000,,,9429000.0,,0.9473,0.0107,,1284164.0,2301565.0,25.79,31564000.0,17.84,,20.13,8.45,3972909,,233663000,100000.0,-51503000.0,,,,,,,,,,,,,2625648.0,,,,,,,,,,-88352000.0,,,,,,,,128000.0,,-1.83,-1.83,,,71213219.0,71213219.0,,,,,0
9,2057000,1296000,7879000,864000,,13000,486375000,,4998000.0,351281000,339664000,1000.0,23000.0,168329000,,,122661000.0,154895000,,71945000.0,,45984000.0,13664252.0,0.0001,,65106873.0,62451094,,-44694000.0,,,,,,,,,,,,,,,,,,,51000.0,,779000,-2.93,,,,,,-44000.0,12987000.0,,,,,,,,,,,1650000.0,19000.0,,-490000.0,-1735000.0,,469000,735000.0,41205000.0,9074000.0,,,12525000.0,,5818000.0,20912000,351281000,15500000,,500000.0,,64827000.0,-18926000.0,-9339000.0,-44585000.0,,45893000.0,-45893000.0,3000000.0,35387000.0,4785000,5412000,,10748000,0.0623,229000,612000.0,,-109000.0,,573000.0,,30098000.0,,,0.0001,10000000.0,0.0,0.0,2203000,295449000.0,,,,-30923000.0,,869000,32906000.0,,852000.0,-156026000,,,8103000.0,,0.9376,0.0097,,,3051906.0,24.76,480000.0,23.43,,,7.48,5145047,,168347000,100000.0,-51503000.0,,,,,,,,,,,,1200000.0,15195000.0,,,,,,,,,,-130424000.0,,,,,,,,130000.0,,-2.2,-2.2,,,76654856.0,76654856.0,,,,,0
